0.0;0.6307836369083929;1.4388015829660568;1.9239349090585147;2.2359702680950018;2.556602847426968;3.3560623523784763;3.66738838458044;4.0013781628287886;4.282188740253515;2.4874891994357267;2.2792312430030774;1.890137104818658;1.405792117429336;1.2814935153064952;1.0694580624896965;0.8288086267147332;0.7002775794985652;0.4975397413700436;0.7681555137876835;4.252598747740525;4.233857528481168;4.270468209603089;4.1956793590095405;4.392533569831982;0.9489530424739743;0.6956305181932225;0.7454526652998088;1.3390957425970995;1.6710634093775643;1.8239942602521595;2.0374308335700473;2.764250419647632;3.0953430911600566;3.7259810187406246;
0.6307836369083929;0.0;0.808033963443626;1.2931604082027435;1.6051924492541385;1.9258235331863987;2.7252798759144414;3.0366070404303307;3.3705945528601986;3.6514051366575884;2.5146068929465097;2.2588488469609884;1.9038054749986926;1.6685588790227006;1.535912763984798;1.2683337200796285;0.9679355690547694;0.9175826536499638;0.5829123829133473;0.6742726366808413;3.664372409853756;3.639049970038445;3.6633373726961693;3.5762428607443892;3.7655893565560756;1.5730345751878758;1.2784147739612257;0.8476915068723583;1.0699879673558839;1.1936053910553135;1.292890171170123;1.4481408576618935;2.1575223746334182;2.4841489956199108;3.1047881926565735;
1.4388015829660568;0.808033963443626;0.0;0.485135783128514;0.7971745263584712;1.1178087111663901;1.9172771983422097;2.22859666948397;2.562605480443031;2.8434216280727536;2.7744703254612513;2.486165505712251;2.2095771867737417;2.236624894178463;2.1116599426884526;1.8393542687103397;1.5595841794983423;1.5702341226422982;1.2756218456623982;1.2056642202400965;2.933088545555277;2.895983810058364;2.8975901892131324;2.788213817728805;2.9637389235962104;2.3770588096966847;2.0652084042369365;1.441776762820755;1.2086636438749183;0.9062186170768373;0.8372827121839882;0.7869150469129138;1.4078753537352187;1.7189661203752014;2.3147127461251205;
1.9239349090585147;1.2931604082027435;0.485135783128514;0.0;0.31203948212151306;0.6326735302429114;1.4321436823631992;1.743461241841236;2.077475076039586;2.3582926242077913;3.021814589315767;2.727426903896907;2.500097445437187;2.636543424387211;2.5174955284464007;2.2511957074132147;1.987772789413362;2.015567788881913;1.7390267017872794;1.635808286100164;2.5188095230430245;2.4715159932548754;2.452553790718021;2.3228672405515756;2.484891374878397;2.861116540363433;2.5445380375460167;1.8783475584019214;1.5119275784995607;1.0455521838671822;0.8671316024168458;0.603217695102952;1.0048539512278976;1.286994718570654;1.8490114576710552;
2.2359702680950018;1.6051924492541385;0.7971745263584712;0.31203948212151306;0.0;0.3206341969413217;1.1201043117591614;1.4314221434045324;1.7654366872569898;2.046254776947252;3.2090381959928598;2.914228177332721;2.7158847872275396;2.9071000133640656;2.7915404219989037;2.5294923124852087;2.274979067098282;2.310226158499807;2.0422404544114308;1.9260412748933533;2.267791796568976;2.2122333904648377;2.1758116622726758;2.0287722181956953;2.178542885701468;3.172683238778091;2.853986876318254;2.1703643588570722;1.7513333148299606;1.2322422964319335;1.0172556077948351;0.6703889449174386;0.7963620966362398;1.0349371827119869;1.5560873354629992;
2.556602847426968;1.9258235331863987;1.1178087111663901;0.6326735302429114;0.3206341969413217;0.0;0.7994713320070728;1.1107879730568524;1.4448060179260085;1.7256250462707543;3.420769767740155;3.1273730393211285;2.9558560037874626;3.1931927442522556;3.0808531298161763;2.8229825793261365;2.5762621947615596;2.617320078725816;2.3562905295318637;2.2305389254986823;2.0272822477016144;1.9615877581706522;1.9026120185119562;1.7329428047717876;1.8656184390381423;3.4928984059853776;3.1724394671898524;2.4753924489696653;2.0178874098823862;1.4688214784299702;1.2359742778655953;0.8600311940816555;0.6712573945190491;0.8197407957960641;1.2644535750490302;
3.3560623523784763;2.7252798759144414;1.9172771983422097;1.4321436823631992;1.1201043117591614;0.7994713320070728;0.0;0.3113364185147182;0.6453379980572237;0.9261583177574896;4.010519264624915;3.7249206173727814;3.6078285642385803;3.9289173801913764;3.823182742986129;3.5743504426494814;3.342549247163262;3.39340827502967;3.14476719385512;3.0038675052795347;1.56110826781676;1.4634278828497556;1.320141855800472;1.0619031161795445;1.1058404926039789;4.291697364983901;3.9682286391044497;3.249636316300315;2.73457820189012;2.1566094397954982;1.9121135462751162;1.5368650168371052;0.9443058584069229;0.7588371739778023;0.6681261993612944;
3.66738838458044;3.0366070404303307;2.22859666948397;1.743461241841236;1.4314221434045324;1.1107879730568524;0.3113364185147182;0.0;0.3340946613188892;0.6148971831978254;4.2611343853962635;3.979189291498846;3.8786832810228806;4.223037658071781;4.119312995050341;3.8733036236613203;3.645745796758733;3.6991097768405523;3.45370402500621;3.309183026567685;1.4559304948829024;1.3462073681512183;1.161373621406048;0.85856890993033;0.8281899330074354;4.602666831514417;4.278148335172987;3.5533249662856754;3.0234809351686236;2.4413693075466254;2.1963862064102395;1.8260628870333582;1.18483782466375;0.9373345936948179;0.5818947417272755;
4.0013781628287886;3.3705945528601986;2.562605480443031;2.077475076039586;1.7654366872569898;1.4448060179260085;0.6453379980572237;0.3340946613188892;0.0;0.2808204322201196;4.532153217397034;4.254407628814798;4.170444932165112;4.537700840107912;4.43610008685487;4.193130205763959;3.9700666118875896;4.026051890076346;3.7842612838099554;3.635853445347964;1.4237452800649757;1.3053736970950898;1.0797522984705044;0.7417598603505389;0.5791142983594229;4.936735583987966;4.61172341090464;3.8825778928562924;3.3414713136137046;2.7570150693488413;2.5122178771714325;2.1464390864653677;1.4777833572494525;1.1976588856018975;0.6721454108704592;
4.282188740253515;3.6514051366575884;2.8434216280727536;2.3582926242077913;2.046254776947252;1.7256250462707543;0.9261583177574896;0.6148971831978254;0.2808204322201196;0.0;4.768447261173558;4.494129040338663;4.422200560235174;4.805506301906692;4.7054377829775;4.464668113825261;4.24474083554136;4.30247468160368;4.063081318796544;3.912173554723505;1.4524380157609547;1.3320807629161813;1.0842286203003744;0.7479719378957016;0.4577405585091138;5.217456662165856;4.891913137167793;4.1592438331276;3.609814760557377;3.024157091318529;2.7797775207698012;2.417574708416765;1.7339540545363281;1.4382211204307198;0.8453173414686772;
2.4874891994357267;2.5146068929465097;2.7744703254612513;3.021814589315767;3.2090381959928598;3.420769767740155;4.010519264624915;4.2611343853962635;4.532153217397034;4.768447261173558;0.0;0.29490347235028175;0.6122716639678275;1.2322231395974501;1.3063908691652053;1.4345958386421789;1.6607890893984176;1.7876862225559067;2.044511151234513;1.849935978199719;5.447017508866318;5.377207049026839;5.293773588124699;5.069456419053715;5.087872645355122;2.8906161139840703;2.94849225861613;3.200663789129245;3.5844785173873097;3.595098322395675;3.594442597478772;3.5442519529479943;4.002876582001976;4.232243401026206;4.633564778124962;
2.2792312430030774;2.2588488469609884;2.486165505712251;2.727426903896907;2.914228177332721;3.1273730393211285;3.7249206173727814;3.979189291498846;4.254407628814798;4.494129040338663;0.29490347235028175;0.0;0.3927485301083857;1.1315524425464614;1.179275673342716;1.2578629101753305;1.4509870376967202;1.5860779781527867;1.8171832751760586;1.6048283702902606;5.154056086734345;5.084927804496191;5.003652470930243;4.78243529530852;4.806724218186735;2.7599665885410514;2.783868890116191;2.974538904218881;3.3265589155829005;3.3166911377166715;3.3098384190573116;3.252880566397074;3.7079794587476043;3.9380333592836654;4.344123095826993;
1.890137104818658;1.9038054749986926;2.2095771867737417;2.500097445437187;2.7158847872275396;2.9558560037874626;3.6078285642385803;3.8786832810228806;4.170444932165112;4.422200560235174;0.6122716639678275;0.3927485301083857;0.0;0.7819865902509385;0.8090632413546106;0.8662573121979016;1.061338530431667;1.1946750833739648;1.435919730443711;1.2376915882419084;4.978788897478974;4.916743410037348;4.853263174691143;4.6524555428335646;4.705916147205806;2.376641466346872;2.3921192241666622;2.593425811036864;2.973792364046035;3.002059990421378;3.0143810466730687;2.9907057159800123;3.498439396862367;3.7498755360786036;4.200845590437343;
